,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T15:33:00.000Z,0.3635487012833539,1181406745.9408352,-20.0983,-0.56985925,-5.50777426,-8.05795386,-1.73995629,-7.21394355,-4.8547755,18523138231.81017,1.7223,36354870128.34,,2023-03-15T15:33:00.000Z,,,,,,2023-03-15 15:34:27.713814+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703338047.957,35573698990.423,,7,,,,2023-03-15T15:33:00.000Z,0.329726388443713,613667789.8781936,16.3938,-1.5456531,-9.76991491,1.95491955,-6.98144004,-5.99117293,9.06445786,11442606321.494154,1.0643,14837687479.97,,2023-03-15T15:33:00.000Z,,,,,,2023-03-15 15:34:27.713814+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T15:33:00.000Z,1.140253621944568,811185454.4104321,-17.151,-1.95850751,-7.65764181,3.46780575,-2.50827531,15.8619018,28.27747144,9959337136.407375,0.9256,11402536219.45,,2023-03-15T15:33:00.000Z,,,,,,2023-03-15 15:34:27.713814+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T15:33:00.000Z,0.07146018431348371,530239748.8510877,-9.1351,-1.54097036,-6.95470688,-2.57280107,-12.49685553,-17.77098671,-18.26110114,9480677269.881186,0.8815,9480677269.88,,2023-03-15T15:33:00.000Z,,,,,,2023-03-15 15:34:27.713814+00:00
9,4687,Binance USD,BUSD,binance-usd,6429,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T15:33:00.000Z,0.9991053060066684,9233073656.11938,-4.2506,0.0198266,-0.07400289,-0.18398006,-0.02696516,-0.06194199,-0.04062884,8362435465.178555,0.7776,8362435465.18,,2023-03-15T15:33:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 15:34:27.713814+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383093962.9822539,539312704.8875339,,11,,,,2023-03-15T15:33:00.000Z,19.887858600563014,864778045.2234454,-20.6145,-2.01923509,-8.89790442,4.22667424,-3.35992136,-10.30787677,41.35802829,7618918566.520388,0.7082,10725774816.29,,2023-03-15T15:33:00.000Z,,,,,,2023-03-15 15:34:27.713814+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166277522.5356805,1292701192.8408604,,12,904869778.0,5492640050.720232,,2023-03-15T15:33:00.000Z,6.070088961154621,360375082.949424,-0.9412,-1.13015891,-6.4030005,7.25534984,0.10681427,0.11717549,15.75998921,7079408315.186594,0.6583,7846811240.73,,2023-03-15T15:33:00.000Z,,,,,,2023-03-15 15:34:27.713814+00:00
12,4943,Dai,DAI,multi-collateral-dai,1974,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6149411129.451083,6149411129.451083,,13,,,,2023-03-15T15:33:00.000Z,0.9972629194979455,466024758.81389534,-27.1809,0.02516233,-0.08400942,-0.27066556,-0.23266934,-0.33754319,-0.23663985,6132579696.149546,0.5702,6132579696.15,,2023-03-15T15:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 15:34:27.713814+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91241506299.45442,91241563454.35709,,14,71659659264.0,4702210538.983666,,2023-03-15T15:33:00.000Z,0.06561865612087746,409492424.2946818,-7.2528,-0.27320182,-4.39437652,-0.47751011,1.2386776,5.50392923,18.09508402,5987145025.8147745,0.5567,5987148776.24,,2023-03-15T15:33:00.000Z,,,,,,2023-03-15 15:34:27.713814+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T15:33:00.000Z,1.0671477677741361e-05,437847642.3031778,-0.0661,-2.14717485,-8.26168225,-7.16837421,-14.22105803,3.27179178,20.5245624,5859316524.195936,0.5448,6293344212.78,,2023-03-15T15:33:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 15:34:27.713814+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318268.0,19318268.0,,1,,,,2023-03-15T15:38:00.000Z,24559.138886448247,47842037325.16454,-5.9125,-0.64474996,-5.19637933,10.7065801,13.35701966,17.75624752,40.55652277,474440026857.6288,44.1784,515741916615.41,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
1,1027,Ethereum,ETH,ethereum,6577,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T15:38:00.000Z,1637.4046792759204,13812785686.212448,-7.6248,-1.43835291,-7.31853583,4.73967154,10.06407102,7.29304732,28.59577075,200375541166.1112,18.6109,200375541166.11,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
2,825,Tether,USDT,tether,49431,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T15:38:00.000Z,1.0025896837663342,67177384781.06843,-2.3318,0.00761898,-0.0346039,0.25904725,0.1256869,0.24009391,0.24792827,73588789756.93478,6.8434,73331180366.12,,2023-03-15T15:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 15:39:28.476011+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892039.24101007,159979963.59042934,,4,,,,2023-03-15T15:38:00.000Z,306.6387632244032,679736373.0302783,-16.2531,-0.43614362,-3.58370604,5.4110289,5.71418346,0.69434917,16.35998741,48415819635.84226,4.5083,49056058176.05,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
4,3408,USD Coin,USDC,usd-coin,10741,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38436998274.46083,38436998274.46083,,5,,,,2023-03-15T15:38:00.000Z,0.9992814461974808,7682288373.759265,7.1109,0.01609555,0.1140414,-0.09056749,-0.06664508,-0.08990473,-0.0668604,38409379223.19329,3.5766,38409379223.19,,2023-03-15T15:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 15:39:28.476011+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T15:38:00.000Z,0.362202044950276,1182034718.9571183,-19.6318,-0.81992853,-6.06439454,-8.58758668,-2.08531713,-7.68609663,-5.30146755,18454524862.2113,1.7184,36220204495.03,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703338047.957,35573698990.423,,7,,,,2023-03-15T15:38:00.000Z,0.32769020579606667,614771183.4441562,16.7558,-1.6846866,-10.50986003,0.76370116,-7.54855961,-6.75159699,8.44226321,11371943986.7455,1.0575,14746059260.82,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T15:38:00.000Z,1.1293871506625042,814159034.5475384,-16.7312,-2.29883565,-8.74603263,2.01883747,-3.37825211,14.58578912,27.15120672,9864425926.393763,0.9162,11293871506.63,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T15:38:00.000Z,0.070879667472224,532759713.84190065,-8.3243,-2.00569488,-7.79365915,-3.71065059,-13.20218396,-18.7325099,-18.97355918,9403659656.8623,0.8756,9403659656.86,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
9,4687,Binance USD,BUSD,binance-usd,6429,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'usd-stablecoin', 'optimism-ecosystem']",,8369923985.893375,8369923985.893375,,10,,,,2023-03-15T15:38:00.000Z,0.9988104839778581,9242623592.195978,-4.9935,0.0429493,-0.07255965,-0.19542863,-0.05869215,-0.118457,-0.09625145,8359967827.208045,0.7785,8359967827.21,,2023-03-15T15:38:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2023-03-15 15:39:28.476011+00:00
10,5426,Solana,SOL,solana,439,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,383093962.9822539,539312704.8875339,,11,,,,2023-03-15T15:38:00.000Z,19.704459819387964,869210330.9597456,-19.419,-2.47594352,-10.00429973,2.72161495,-4.22307507,-11.41748346,40.08572104,7548659600.633922,0.7036,10626865523.54,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
11,6636,Polkadot,DOT,polkadot-new,479,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1166277522.5356805,1292701192.8408604,,12,904869778.0,5452396041.300268,,2023-03-15T15:38:00.000Z,6.025614042886366,362673626.4939062,-0.8213,-1.56646982,-7.3444572,6.03863602,-0.63365582,-0.93033855,15.01864817,7027538217.693716,0.6544,7789318460.84,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
12,4943,Dai,DAI,multi-collateral-dai,1974,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,6149411129.451083,6149411129.451083,,13,,,,2023-03-15T15:38:00.000Z,0.9962902158185354,465805389.07468593,-26.7813,-0.12792107,-0.15364085,-0.37836463,-0.33688731,-0.44826157,-0.33772816,6126598141.317723,0.5705,6126598141.32,,2023-03-15T15:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2023-03-15 15:39:28.476011+00:00
13,1958,TRON,TRX,tron,737,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem']",,91241506299.45442,91241563454.35709,,14,71659659264.0,4695022016.997402,,2023-03-15T15:38:00.000Z,0.06551834135438127,409290184.855983,-7.0038,-0.52430968,-4.60904026,-0.83635657,0.72549783,5.43080331,17.84370207,5977992155.415584,0.5567,5977995900.11,,2023-03-15T15:38:00.000Z,,,,,,2023-03-15 15:39:28.476011+00:00
14,5994,Shiba Inu,SHIB,shiba-inu,493,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,15,,,,2023-03-15T15:38:00.000Z,1.0624994203510475e-05,439444848.828948,0.5046,-2.34327048,-8.77411687,-8.22823701,-14.5949947,2.56837007,20.05271474,5833794155.421164,0.5432,6265931279.7,,2023-03-15T15:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2023-03-15 15:39:28.476011+00:00
0,1,Bitcoin,BTC,bitcoin,10091,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'btc-ecosystem']",21000000.0,19318268.0,19318268.0,,1,,,,2023-03-15T15:43:00.000Z,24599.331331264708,47941779517.35886,-4.993,-0.08176682,-5.09672013,10.96921436,13.5435222,18.16808228,40.87395325,475216475278.1684,44.4327,516585957956.56,,2023-03-15T15:43:00.000Z,,,,,,2023-03-15 15:44:29.207584+00:00
1,1027,Ethereum,ETH,ethereum,6577,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem']",,122373866.2178,122373866.2178,,2,,,,2023-03-15T15:43:00.000Z,1638.0777859415334,13856278871.115177,-6.6682,-0.43605699,-7.30573421,4.92377748,10.15201186,7.29942556,28.7602231,200457911831.15924,18.7216,200457911831.16,,2023-03-15T15:43:00.000Z,,,,,,2023-03-15 15:44:29.207584+00:00
2,825,Tether,USDT,tether,49431,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,73398710308.3793,73141766321.23428,,3,,,,2023-03-15T15:43:00.000Z,1.0024288018870435,67522457594.4383,-1.0199,0.03227521,-0.10528639,0.24332556,0.10851413,0.22367495,0.23032612,73576981234.48285,6.8747,73319413181.3,,2023-03-15T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-03-15 15:44:29.207584+00:00
3,1839,BNB,BNB,bnb,1214,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain']",,157892039.24101007,159979963.59042934,,4,,,,2023-03-15T15:43:00.000Z,306.6699274435653,681951566.0208129,-15.0193,-0.01132935,-3.48207579,5.3055108,5.81297629,0.73009657,16.47924126,48420740217.95712,4.5273,49061043826.7,,2023-03-15T15:43:00.000Z,,,,,,2023-03-15 15:44:29.207584+00:00
4,3408,USD Coin,USDC,usd-coin,10742,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,38436998274.46083,38436998274.46083,,5,,,,2023-03-15T15:43:00.000Z,0.9992736075615207,7717735648.331426,8.1454,0.06385894,0.06192216,-0.08597157,-0.05362824,-0.09934217,-0.06730408,38409077929.55642,3.5912,38409077929.56,,2023-03-15T15:43:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-03-15 15:44:29.207584+00:00
5,52,XRP,XRP,xrp,903,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,50950912949.0,99989113908.0,,6,,,,2023-03-15T15:43:00.000Z,0.3624122130099144,1185852328.8147695,-18.7302,-0.15528387,-5.97652225,-8.32334806,-1.9448889,-7.75118069,-5.20424534,18465233116.72259,1.7265,36241221300.99,,2023-03-15T15:43:00.000Z,,,,,,2023-03-15 15:44:29.207584+00:00
6,2010,Cardano,ADA,cardano,678,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano']",45000000000.0,34703338047.957,35573698990.423,,7,,,,2023-03-15T15:43:00.000Z,0.3276767402336037,616787140.5250045,18.0885,-0.81745627,-10.35341298,0.72631998,-7.51245202,-6.84040687,8.52319636,11371476686.779343,1.0625,14745453310.51,,2023-03-15T15:43:00.000Z,,,,,,2023-03-15 15:44:29.207584+00:00
7,3890,Polygon,MATIC,polygon,611,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem']",10000000000.0,8734317475.28493,10000000000.0,,8,,,,2023-03-15T15:43:00.000Z,1.126766711309495,821480155.7608873,-15.2401,-1.53359038,-9.19060838,1.89735016,-3.44956408,14.10664586,26.96111896,9841538177.159851,0.9191,11267667113.09,,2023-03-15T15:43:00.000Z,,,,,,2023-03-15 15:44:29.207584+00:00
8,74,Dogecoin,DOGE,dogecoin,657,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,9,,,,2023-03-15T15:43:00.000Z,0.07053097351692533,538545244.3074827,-6.3215,-1.5789199,-8.14932569,-4.18678417,-13.55548131,-19.25067779,-19.30211752,9357398163.306072,0.8749,9357398163.31,,2023-03-15T15:43:00.000Z,,,,,,2023-03-15 15:44:29.207584+00:00
